epoch,step,train_loss_epoch,train_loss_step,val_loss
45,21499,,0.044114090502262115,
45,21549,,0.047839775681495667,
45,21573,,,0.08881305158138275
45,21573,0.04493952542543411,,
46,21599,,0.042345210909843445,
46,21649,,0.04323718324303627,
46,21699,,0.04630070924758911,
46,21749,,0.04289950802922249,
46,21799,,0.04147879406809807,
46,21849,,0.04189051687717438,
46,21899,,0.045673660933971405,
46,21949,,0.04401005059480667,
46,21999,,0.046497464179992676,
46,22042,,,0.10079536586999893
46,22042,0.04405387118458748,,
47,22049,,0.04325094819068909,
47,22099,,0.042299699038267136,
47,22149,,0.040922362357378006,
47,22199,,0.04377925395965576,
47,22249,,0.04901710897684097,
47,22299,,0.04161069542169571,
47,22349,,0.041207849979400635,
47,22399,,0.04261324554681778,
47,22449,,0.04022825509309769,
47,22499,,0.04175135865807533,
47,22511,,,0.10750214755535126
47,22511,0.04307115823030472,,
48,22549,,0.042919550091028214,
48,22599,,0.04031987488269806,
48,22649,,0.03958715870976448,
48,22699,,0.04086657240986824,
48,22749,,0.04217071458697319,
48,22799,,0.042987506836652756,
48,22849,,0.04595121368765831,
48,22899,,0.04136013612151146,
48,22949,,0.04127674177289009,
48,22980,,,0.10504971444606781
48,22980,0.04238755628466606,,
49,22999,,0.04215362295508385,
49,23049,,0.047536615282297134,
49,23099,,0.04068746417760849,
49,23149,,0.042180947959423065,
49,23199,,0.042825911194086075,
49,23249,,0.04337165132164955,
49,23299,,0.041313473135232925,
49,23349,,0.04056224972009659,
49,23399,,0.04294242337346077,
49,23449,,0.040094003081321716,
49,23449,,,0.09865142405033112
49,23449,0.04151257872581482,,
