epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.361952066421509,
0,99,,2.5747902393341064,
0,149,,2.2641348838806152,
0,199,,2.2771763801574707,
0,249,,1.864867091178894,
0,299,,2.1067395210266113,
0,349,,1.795423150062561,
0,399,,1.6792320013046265,
0,449,,1.5652894973754883,
0,468,,,1.6287245750427246
0,468,2.4310638904571533,,
1,499,,1.60405433177948,
1,549,,1.517352819442749,
1,599,,1.5131131410598755,
1,649,,1.4569648504257202,
1,699,,1.5488412380218506,
1,749,,1.4960204362869263,
1,799,,1.4297977685928345,
1,849,,1.4562995433807373,
1,899,,1.6252012252807617,
1,937,,,1.554983377456665
1,937,1.502608299255371,,
2,949,,1.333060383796692,
2,999,,1.3860796689987183,
2,1049,,1.267797589302063,
2,1099,,1.31365168094635,
2,1149,,1.2898976802825928,
2,1199,,1.1327264308929443,
2,1249,,1.3087036609649658,
2,1299,,1.1609708070755005,
2,1349,,1.1751160621643066,
2,1399,,1.2027100324630737,
2,1406,,,1.2636255025863647
2,1406,1.3231444358825684,,
3,1449,,1.1467654705047607,
3,1499,,0.9533722400665283,
3,1549,,1.6694754362106323,
3,1599,,0.918684184551239,
3,1649,,1.3905670642852783,
3,1699,,0.9990262985229492,
3,1749,,0.988058865070343,
3,1799,,0.9079113006591797,
3,1849,,1.197906494140625,
3,1875,,,0.9552038311958313
3,1875,1.1041028499603271,,
4,1899,,0.973102331161499,
4,1949,,1.0219497680664062,
4,1999,,1.1049081087112427,
4,2049,,1.841578722000122,
4,2099,,0.8486427068710327,
4,2149,,0.8400811553001404,
4,2199,,1.0230515003204346,
4,2249,,0.7729689478874207,
4,2299,,1.0208055973052979,
4,2344,,,1.066645860671997
4,2344,0.9756671190261841,,
5,2349,,0.9472945332527161,
5,2399,,0.8072721362113953,
5,2449,,1.15316903591156,
5,2499,,0.9151846766471863,
5,2549,,0.7664405703544617,
5,2599,,0.6795235872268677,
5,2649,,0.8489366769790649,
5,2699,,0.7109542489051819,
5,2749,,1.1997212171554565,
5,2799,,0.7768547534942627,
5,2813,,,0.7296854853630066
5,2813,0.8377941846847534,,
6,2849,,0.6556313633918762,
6,2899,,1.2552493810653687,
6,2949,,0.6554927229881287,
6,2999,,1.0798883438110352,
6,3049,,0.7561386823654175,
6,3099,,0.7421917915344238,
6,3149,,0.9944698810577393,
6,3199,,0.5721656680107117,
6,3249,,1.0618919134140015,
6,3282,,,0.613788902759552
6,3282,0.7645536065101624,,
7,3299,,0.6785111427307129,
7,3349,,0.73448246717453,
7,3399,,0.6249801516532898,
7,3449,,0.6221843361854553,
7,3499,,0.6232338547706604,
7,3549,,0.634118914604187,
7,3599,,0.7306955456733704,
7,3649,,0.5492613911628723,
7,3699,,0.5578085780143738,
7,3749,,0.7230514287948608,
7,3751,,,0.5600937008857727
7,3751,0.6845467686653137,,
