epoch,step,train_loss_epoch,train_loss_step,val_loss
0,9,,0.06281986087560654,
0,19,,0.03290651738643646,
0,29,,0.026080036535859108,
0,39,,0.01734057255089283,
0,49,,0.01219596154987812,
0,59,,0.008637888357043266,
0,69,,0.00910157710313797,
0,79,,0.006621649023145437,
0,89,,0.006214516703039408,
0,99,,0.0047253193333745,
0,109,,0.003798744175583124,
0,119,,0.005668145604431629,
0,129,,0.003153644734993577,
0,139,,0.002644103020429611,
0,149,,0.0023444632533937693,
0,159,,0.004090322647243738,
0,169,,0.0040183174423873425,
0,179,,0.0025053389836102724,
0,189,,0.003720181528478861,
0,199,,0.0028975505847483873,
0,209,,0.0013812178513035178,
0,219,,0.0014410282019525766,
0,229,,0.00158062728587538,
0,239,,0.0011201848974451423,
0,249,,0.0014335248852148652,
0,259,,0.0010581908281892538,
0,269,,0.0013785981573164463,
0,279,,0.000987680279649794,
0,289,,0.00110417022369802,
0,299,,0.0018623507348820567,
0,309,,0.0009392311912961304,
0,319,,0.0009308644221164286,
0,329,,0.0009267293498851359,
0,339,,0.000625325832515955,
0,349,,0.0007094726897776127,
0,359,,0.0010979633079841733,
0,369,,0.0008283167262561619,
0,379,,0.000606218003667891,
0,389,,0.0006909325602464378,
0,399,,0.000564250978641212,
0,409,,0.0005884369602426887,
0,419,,0.0006112038972787559,
0,429,,0.0005681426264345646,
0,439,,0.0005181858432479203,
0,449,,0.00042767912964336574,
0,459,,0.00046714188647456467,
0,469,,0.0006412890506908298,
0,479,,0.000534858088940382,
0,489,,0.000530431920196861,
0,499,,0.0003857176343444735,
0,509,,0.0007026004022918642,
0,519,,0.00043940285104326904,
0,529,,0.0005958823021501303,
0,539,,0.00043355149682611227,
0,549,,0.00035466518602333963,
0,559,,0.00040144348167814314,
0,569,,0.0004932308220304549,
0,579,,0.0003176557074766606,
0,589,,0.0003180262283422053,
0,599,,0.0004572920151986182,
0,609,,0.00035994508652947843,
0,619,,0.00038647957262583077,
0,624,,,0.00029907835414633155
0,624,0.005570077337324619,,
1,629,,0.00036954981624148786,
1,639,,0.00033755332697182894,
1,649,,0.0003441701119299978,
1,659,,0.0004717031551990658,
1,669,,0.00033044262090697885,
1,679,,0.00035007938276976347,
1,689,,0.0002697805466596037,
1,699,,0.0002848227450158447,
1,709,,0.00031584681710228324,
1,719,,0.0003519261081237346,
1,729,,0.0003502334875520319,
1,739,,0.0003362851857673377,
1,749,,0.00030616624280810356,
1,759,,0.0005491509800776839,
1,769,,0.0003084635827690363,
1,779,,0.0002219019370386377,
1,789,,0.00036691100103780627,
1,799,,0.0003250903100706637,
1,809,,0.00041258885175921023,
1,819,,0.000276324077276513,
1,829,,0.00026745159993879497,
1,839,,0.0002911902265623212,
1,849,,0.00027934578247368336,
1,859,,0.00029460471705533564,
1,869,,0.0002585606707725674,
1,879,,0.00040209051803685725,
1,889,,0.0003140752378385514,
1,899,,0.00024061001022346318,
1,909,,0.0003529243404045701,
1,919,,0.0003029947984032333,
1,929,,0.00023354498262051493,
1,939,,0.00026541753322817385,
1,949,,0.0003277006035204977,
1,959,,0.0002305157540831715,
1,969,,0.00021343003027141094,
1,979,,0.00024065405887085944,
1,989,,0.0006439818535000086,
1,999,,0.0002444403653498739,
1,1009,,0.00025552615988999605,
1,1019,,0.00032323526102118194,
1,1029,,0.00025897042360156775,
1,1039,,0.0002259612228954211,
1,1049,,0.00020032584143336862,
1,1059,,0.00031583799864165485,
1,1069,,0.00021910712530370802,
1,1079,,0.00022444121714215726,
1,1089,,0.0001912127627292648,
1,1099,,0.0002118308184435591,
1,1109,,0.00021504990581888705,
1,1119,,0.00019006026559509337,
1,1129,,0.0002648541994858533,
1,1139,,0.00024851789930835366,
1,1149,,0.00022002417244948447,
1,1159,,0.00020342318748589605,
1,1169,,0.00020539054821711034,
1,1179,,0.0002112720685545355,
1,1189,,0.0002136848634108901,
1,1199,,0.00019638497906271368,
1,1209,,0.00021088409994263202,
1,1219,,0.00022114395687822253,
1,1229,,0.00021708755230065435,
1,1239,,0.00022444796923082322,
1,1249,,0.00029068562434986234,
1,1249,,,0.00018895676475949585
1,1249,0.00029590484336949885,,
2,1259,,0.0002489462785888463,
2,1269,,0.00018809182802215219,
2,1279,,0.00022248158347792923,
2,1289,,0.0002907528541982174,
2,1299,,0.00022578448988497257,
2,1309,,0.00022322277072817087,
2,1319,,0.00022649757738690823,
2,1329,,0.0002251172118121758,
2,1339,,0.00020968003082089126,
2,1349,,0.00021679280325770378,
2,1359,,0.00023558206157758832,
2,1369,,0.00017114004003815353,
2,1379,,0.00021827871387358755,
2,1389,,0.0001938029599841684,
2,1399,,0.00020687354844994843,
2,1409,,0.0001861554483184591,
2,1419,,0.00019330008944962174,
2,1429,,0.00020311385742388666,
2,1439,,0.00021701320656575263,
2,1449,,0.0004488377599045634,
2,1459,,0.0001914371969178319,
2,1469,,0.000182505275006406,
2,1479,,0.00018060498405247927,
2,1489,,0.00016469147522002459,
2,1499,,0.00017241483146790415,
2,1509,,0.00019451783737167716,
2,1519,,0.00022998916392680258,
2,1529,,0.00017865632253233343,
2,1539,,0.0002455992216710001,
2,1549,,0.00021159143943805248,
2,1559,,0.0002095533418469131,
2,1569,,0.00020817593031097203,
2,1579,,0.00026701073511503637,
2,1589,,0.0001884285593405366,
2,1599,,0.00020116115047130734,
2,1609,,0.00017015213961713016,
2,1619,,0.0002392552705714479,
2,1629,,0.00022646725119557232,
2,1639,,0.00019148591673001647,
2,1649,,0.00021330486924853176,
2,1659,,0.000182424220838584,
2,1669,,0.00017615941760595888,
2,1679,,0.000158893977641128,
2,1689,,0.00024277693592011929,
2,1699,,0.00019878036982845515,
2,1709,,0.00024300531367771327,
2,1719,,0.00018415506929159164,
2,1729,,0.00021884545276407152,
2,1739,,0.00018138825544156134,
2,1749,,0.0001765956694725901,
2,1759,,0.00018774236377794296,
2,1769,,0.0001864011719590053,
2,1779,,0.00016875700384844095,
2,1789,,0.0001630235929042101,
2,1799,,0.00018653040751814842,
2,1809,,0.00023555757070425898,
2,1819,,0.00016257521929219365,
2,1829,,0.0001735355326673016,
2,1839,,0.0001859288604464382,
2,1849,,0.00016690070333424956,
2,1859,,0.00016138727369252592,
2,1869,,0.0001450539566576481,
2,1874,,,0.00014830981672275811
2,1874,0.00020590474014170468,,
3,1879,,0.00019795882690232247,
3,1889,,0.0001596761285327375,
3,1899,,0.00018885913596022874,
3,1909,,0.0002390416630078107,
3,1919,,0.00019503764633554965,
3,1929,,0.00021694083989132196,
3,1939,,0.0001459339982829988,
3,1949,,0.00023938855156302452,
3,1959,,0.0001814274728531018,
3,1969,,0.00016284955199807882,
3,1979,,0.00017141002172138542,
3,1989,,0.00014885146811138839,
3,1999,,0.00016208953456953168,
3,2009,,0.0001757360005285591,
3,2019,,0.00014173018280416727,
3,2029,,0.00014814428868703544,
3,2039,,0.00014585364260710776,
3,2049,,0.00017624968313612044,
3,2059,,0.0001452030846849084,
3,2069,,0.00016414285346399993,
3,2079,,0.0001495240576332435,
3,2089,,0.00015016127144917846,
3,2099,,0.00015626625099685043,
3,2109,,0.00018976045248564333,
3,2119,,0.00017622203449718654,
3,2129,,0.0001521122467238456,
3,2139,,0.00016743938613217324,
3,2149,,0.00021594585268758237,
3,2159,,0.0001571511384099722,
3,2169,,0.00017977731477003545,
3,2179,,0.00017981573182623833,
3,2189,,0.00017525888688396662,
3,2199,,0.00018413967336528003,
3,2209,,0.00016455874720122665,
3,2219,,0.0001735770929371938,
3,2229,,0.00016212800983339548,
3,2239,,0.0001702125446172431,
3,2249,,0.000155480025568977,
3,2259,,0.00015683328092563897,
3,2269,,0.00015194130537565798,
3,2279,,0.00016219633107539266,
3,2289,,0.00017417181516066194,
3,2299,,0.00016194807540159672,
3,2309,,0.00015064209583215415,
3,2319,,0.00016603837138973176,
3,2329,,0.00015332236944232136,
3,2339,,0.0001489976275479421,
3,2349,,0.00016343110473826528,
3,2359,,0.00016422632324974984,
3,2369,,0.00016699585830792785,
3,2379,,0.00017734634457156062,
3,2389,,0.0001382707414450124,
3,2399,,0.00019726011669263244,
3,2409,,0.00018499339057598263,
3,2419,,0.00017143384320661426,
3,2429,,0.00018471198563929647,
3,2439,,0.00019843819609377533,
3,2449,,0.00023461310775019228,
3,2459,,0.00015347416047006845,
3,2469,,0.0001497338234912604,
3,2479,,0.00014180758444126695,
3,2489,,0.0001471123396186158,
3,2499,,0.00017796969041228294,
3,2499,,,0.00016698651597835124
3,2499,0.00017304722859989852,,
4,2509,,0.00017057795776054263,
4,2519,,0.00014423771062865853,
4,2529,,0.00013104516256134957,
4,2539,,0.00014846460544504225,
4,2549,,0.00015606734086759388,
4,2559,,0.00014184571045916528,
4,2569,,0.00014968833420425653,
4,2579,,0.00015376886585727334,
4,2589,,0.00013638404197990894,
4,2599,,0.00015353814524132758,
4,2609,,0.00015719745715614408,
4,2619,,0.0001637007953831926,
4,2629,,0.00016466299712192267,
4,2639,,0.00014107022434473038,
4,2649,,0.00014187792839948088,
4,2659,,0.00018437852850183845,
4,2669,,0.00013109415885992348,
4,2679,,0.00015632432769052684,
4,2689,,0.00020299662719480693,
4,2699,,0.00016560130461584777,
4,2709,,0.00018524867482483387,
4,2719,,0.00015873278607614338,
4,2729,,0.00013902333739679307,
4,2739,,0.00013142707757651806,
4,2749,,0.00012798148964066058,
4,2759,,0.00015684687241446227,
4,2769,,0.0001631938066566363,
4,2779,,0.00014772215217817575,
4,2789,,0.00015043534222058952,
4,2799,,0.00016964550013653934,
4,2809,,0.0001491375151090324,
4,2819,,0.00014914889470674098,
4,2829,,0.00019722504657693207,
4,2839,,0.00014493892376776785,
4,2849,,0.00016144545224960893,
4,2859,,0.0001344494376098737,
4,2869,,0.00017409841530025005,
4,2879,,0.00020532873168122023,
4,2889,,0.00016655965009704232,
4,2899,,0.00023104369756765664,
4,2909,,0.00013731158105656505,
4,2919,,0.00013599683006759733,
4,2929,,0.00015144000644795597,
4,2939,,0.00013780004519503564,
4,2949,,0.0001524396357126534,
4,2959,,0.00016303680604323745,
4,2969,,0.00018365982396062464,
4,2979,,0.0001422710483893752,
4,2989,,0.00018519206787459552,
4,2999,,0.00013968805433250964,
4,3009,,0.00016428572416771203,
4,3019,,0.0001490525610279292,
4,3029,,0.00015010788047220558,
4,3039,,0.00014660305168945342,
4,3049,,0.00017978280084207654,
4,3059,,0.00014129850023891777,
4,3069,,0.00015033036470413208,
4,3079,,0.00013516959734261036,
4,3089,,0.00015079902368597686,
4,3099,,0.00014466120046563447,
4,3109,,0.0001447905378881842,
4,3119,,0.00016130573931150138,
4,3124,,,0.00013848680828232318
4,3124,0.000155112415086478,,
5,3129,,0.0001224888546857983,
5,3139,,0.00013875628064852208,
5,3149,,0.00014030117017682642,
5,3159,,0.00014215022383723408,
5,3169,,0.00012811158376280218,
5,3179,,0.0001511667505837977,
5,3189,,0.0001511217706138268,
5,3199,,0.00013821019092574716,
5,3209,,0.00012929424701724201,
5,3219,,0.00016860100731719285,
5,3229,,0.00018573949637357146,
5,3239,,0.0001569558517076075,
