epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,7.16215181350708,
0,99,,3.2781922817230225,
0,149,,2.653001070022583,
0,199,,2.0302271842956543,
0,249,,1.817931890487671,
0,299,,1.4174715280532837,
0,349,,1.1194907426834106,
0,399,,0.9062374234199524,
0,449,,0.6015921831130981,
0,468,,,0.6711485385894775
0,468,2.8494889736175537,,
1,499,,0.7042181491851807,
1,549,,0.5070928335189819,
1,599,,0.6082411408424377,
1,649,,0.5009943842887878,
1,699,,0.4464879631996155,
1,749,,0.28432703018188477,
1,799,,0.34460246562957764,
1,849,,0.4031108021736145,
1,899,,0.35477766394615173,
1,937,,,0.31330427527427673
1,937,0.45906776189804077,,
2,949,,0.2527916729450226,
2,999,,0.22526375949382782,
2,1049,,0.24197028577327728,
2,1099,,0.22096320986747742,
2,1149,,0.24594669044017792,
2,1199,,0.22401170432567596,
2,1249,,0.1833173781633377,
2,1299,,0.19353879988193512,
2,1349,,0.22426322102546692,
2,1399,,0.24452199041843414,
2,1406,,,0.17261652648448944
2,1406,0.25578179955482483,,
3,1449,,0.1484431028366089,
3,1499,,0.1629614382982254,
3,1549,,0.13379861414432526,
3,1599,,0.19695110619068146,
3,1649,,0.12182558327913284,
3,1699,,0.16937103867530823,
3,1749,,0.2878929078578949,
3,1799,,0.0854375958442688,
3,1849,,0.1446707844734192,
3,1875,,,0.13407064974308014
3,1875,0.15790148079395294,,
4,1899,,0.11447447538375854,
4,1949,,0.09796322882175446,
4,1999,,0.08059142529964447,
4,2049,,0.11772773414850235,
4,2099,,0.13383419811725616,
4,2149,,0.06921648234128952,
4,2199,,0.10912903398275375,
4,2249,,0.07943135499954224,
4,2299,,0.05991973355412483,
4,2344,,,0.08072619885206223
4,2344,0.11140929907560349,,
5,2349,,0.14572910964488983,
5,2399,,0.0633944496512413,
5,2449,,0.06449778378009796,
5,2499,,0.10675159096717834,
5,2549,,0.08861936628818512,
5,2599,,0.10123401135206223,
5,2649,,0.06424985080957413,
5,2699,,0.061941180378198624,
5,2749,,0.0842590183019638,
5,2799,,0.052153803408145905,
5,2813,,,0.058413609862327576
5,2813,0.08488114178180695,,
6,2849,,0.07211873680353165,
6,2899,,0.048398226499557495,
6,2949,,0.07125414162874222,
6,2999,,0.07361137121915817,
6,3049,,0.07675374299287796,
6,3099,,0.09751173108816147,
6,3149,,0.06278664618730545,
6,3199,,0.06421461701393127,
6,3249,,0.06024064123630524,
6,3282,,,0.047242239117622375
6,3282,0.06843886524438858,,
7,3299,,0.040750496089458466,
7,3349,,0.04727556183934212,
7,3399,,0.041052598506212234,
7,3449,,0.06122620776295662,
7,3499,,0.08565755188465118,
7,3549,,0.056156665086746216,
7,3599,,0.05103928595781326,
7,3649,,0.04878083989024162,
7,3699,,0.032632339745759964,
7,3749,,0.04049545153975487,
7,3751,,,0.04757561907172203
7,3751,0.05566732585430145,,
8,3799,,0.057673875242471695,
8,3849,,0.04109703004360199,
8,3899,,0.13283461332321167,
8,3949,,0.05943765491247177,
8,3999,,0.05735399201512337,
8,4049,,0.054750148206949234,
8,4099,,0.03879854083061218,
8,4149,,0.03882483020424843,
8,4199,,0.0448787622153759,
8,4220,,,0.03969438001513481
8,4220,0.04816528782248497,,
9,4249,,0.06141190603375435,
9,4299,,0.052077632397413254,
9,4349,,0.040636904537677765,
9,4399,,0.04158618301153183,
9,4449,,0.05661189928650856,
9,4499,,0.04462774097919464,
9,4549,,0.04372381046414375,
9,4599,,0.029115479439496994,
9,4649,,0.0368039533495903,
9,4689,,,0.031219301745295525
9,4689,0.045568883419036865,,
10,4699,,0.036167699843645096,
10,4749,,0.02937448024749756,
10,4799,,0.029189635068178177,
10,4849,,0.040332041680812836,
10,4899,,0.041047487407922745,
10,4949,,0.026658806949853897,
10,4999,,0.028119675815105438,
10,5049,,0.03984791040420532,
10,5099,,0.029355579987168312,
10,5149,,0.0345660075545311,
10,5158,,,0.03331892937421799
10,5158,0.04034367948770523,,
11,5199,,0.039559341967105865,
11,5249,,0.0358293242752552,
11,5299,,0.04263785108923912,
11,5349,,0.03174806386232376,
11,5399,,0.0283801332116127,
11,5449,,0.030126111581921577,
11,5499,,0.02478926256299019,
11,5549,,0.03387532755732536,
11,5599,,0.0311274491250515,
11,5627,,,0.025704635307192802
11,5627,0.0357450470328331,,
12,5649,,0.03230339288711548,
12,5699,,0.03725935518741608,
12,5749,,0.02726983092725277,
12,5799,,0.03237564489245415,
12,5849,,0.0301353819668293,
12,5899,,0.025381121784448624,
12,5949,,0.031370535492897034,
12,5999,,0.025392716750502586,
12,6049,,0.07137230038642883,
12,6096,,,0.02381799928843975
12,6096,0.03149893134832382,,
13,6099,,0.026973530650138855,
13,6149,,0.04118708148598671,
13,6199,,0.032596148550510406,
13,6249,,0.038053277879953384,
13,6299,,0.04167165234684944,
13,6349,,0.022839458659291267,
13,6399,,0.021411627531051636,
13,6449,,0.026874596253037453,
13,6499,,0.02475925162434578,
13,6549,,0.02962915226817131,
13,6565,,,0.02200593799352646
13,6565,0.030124926939606667,,
14,6599,,0.017784496769309044,
14,6649,,0.024052366614341736,
14,6699,,0.027684945613145828,
14,6749,,0.02585068717598915,
14,6799,,0.025824079290032387,
14,6849,,0.024873267859220505,
14,6899,,0.03005821816623211,
14,6949,,0.02052377723157406,
14,6999,,0.02961704693734646,
14,7034,,,0.017806706950068474
14,7034,0.02831091731786728,,
15,7049,,0.01743675395846367,
15,7099,,0.030278202146291733,
15,7149,,0.02039339579641819,
15,7199,,0.024274663999676704,
15,7249,,0.019583692774176598,
15,7299,,0.028673361986875534,
15,7349,,0.0270498376339674,
15,7399,,0.03157424554228783,
15,7449,,0.022232109680771828,
15,7499,,0.027150198817253113,
15,7503,,,0.0208726916462183
15,7503,0.02584855817258358,,
16,7549,,0.021188214421272278,
16,7599,,0.01685396581888199,
16,7649,,0.017761116847395897,
16,7699,,0.020887576043605804,
16,7749,,0.03260727971792221,
16,7799,,0.028390131890773773,
16,7849,,0.023792419582605362,
16,7899,,0.02286911942064762,
16,7949,,0.025432901456952095,
16,7972,,,0.02087380923330784
16,7972,0.023676495999097824,,
17,7999,,0.023745618760585785,
17,8049,,0.023253638297319412,
17,8099,,0.023158501833677292,
17,8149,,0.02159930020570755,
17,8199,,0.01739523932337761,
17,8249,,0.016532612964510918,
17,8299,,0.01715059019625187,
17,8349,,0.0189768448472023,
17,8399,,0.021145692095160484,
17,8441,,,0.016570599749684334
17,8441,0.021344469860196114,,
18,8449,,0.024489933624863625,
18,8499,,0.01997608318924904,
18,8549,,0.02714688889682293,
18,8599,,0.01853308640420437,
18,8649,,0.021365832537412643,
18,8699,,0.023005440831184387,
18,8749,,0.019132573157548904,
18,8799,,0.017184460535645485,
18,8849,,0.02267187088727951,
18,8899,,0.016821997240185738,
18,8910,,,0.01495955977588892
18,8910,0.020647920668125153,,
19,8949,,0.02095993421971798,
19,8999,,0.020280923694372177,
19,9049,,0.020276440307497978,
19,9099,,0.01652325876057148,
19,9149,,0.019252490252256393,
19,9199,,0.017167028039693832,
19,9249,,0.019823262467980385,
19,9299,,0.02678200788795948,
19,9349,,0.018309837207198143,
19,9379,,,0.019681882113218307
19,9379,0.020248547196388245,,
20,9399,,0.016491543501615524,
20,9449,,0.019641850143671036,
20,9499,,0.016222694888710976,
20,9549,,0.013903613202273846,
20,9599,,0.019133785739541054,
20,9649,,0.021220741793513298,
20,9699,,0.020561952143907547,
20,9749,,0.016140641644597054,
20,9799,,0.020537197589874268,
20,9848,,,0.013625364750623703
20,9848,0.018908405676484108,,
21,9849,,0.017568590119481087,
21,9899,,0.020994111895561218,
21,9949,,0.016199922189116478,
21,9999,,0.016457466408610344,
21,10049,,0.018828636035323143,
21,10099,,0.015835614874958992,
21,10149,,0.020699867978692055,
21,10199,,0.017448650673031807,
21,10249,,0.017935151234269142,
21,10299,,0.029375512152910233,
21,10317,,,0.014866525307297707
21,10317,0.017812995240092278,,
22,10349,,0.015217873267829418,
22,10399,,0.01592957228422165,
22,10449,,0.01856658235192299,
22,10499,,0.01705852709710598,
22,10549,,0.018483782187104225,
22,10599,,0.01354060135781765,
22,10649,,0.017155030742287636,
22,10699,,0.016358833760023117,
22,10749,,0.016397397965192795,
22,10786,,,0.011382524855434895
22,10786,0.017333757132291794,,
23,10799,,0.014781506732106209,
23,10849,,0.014019394293427467,
23,10899,,0.021652253344655037,
23,10949,,0.012712037190794945,
23,10999,,0.015392151661217213,
23,11049,,0.018876569345593452,
23,11099,,0.014571059495210648,
23,11149,,0.012681831605732441,
23,11199,,0.015195183455944061,
23,11249,,0.014385632239282131,
23,11255,,,0.01947941817343235
23,11255,0.01652359589934349,,
24,11299,,0.01822270266711712,
24,11349,,0.014875820837914944,
24,11399,,0.016292275860905647,
24,11449,,0.01736469380557537,
24,11499,,0.014020238071680069,
24,11549,,0.015286950394511223,
24,11599,,0.015760373324155807,
24,11649,,0.013435106724500656,
24,11699,,0.015264473855495453,
24,11724,,,0.011281121522188187
24,11724,0.016840606927871704,,
25,11749,,0.018096279352903366,
25,11799,,0.020832231268286705,
25,11849,,0.01797066442668438,
25,11899,,0.018495259806513786,
25,11949,,0.017582561820745468,
25,11999,,0.017648404464125633,
25,12049,,0.020031167194247246,
25,12099,,0.013240042142570019,
25,12149,,0.011893820017576218,
25,12193,,,0.012018974870443344
25,12193,0.016688352450728416,,
26,12199,,0.02056082710623741,
26,12249,,0.019707828760147095,
26,12299,,0.02024678885936737,
26,12349,,0.011795273050665855,
26,12399,,0.015530332922935486,
26,12449,,0.012692656368017197,
26,12499,,0.016462769359350204,
26,12549,,0.016223743557929993,
26,12599,,0.014414900913834572,
26,12649,,0.018294407054781914,
26,12662,,,0.011235589161515236
26,12662,0.015372447669506073,,
27,12699,,0.016567787155508995,
27,12749,,0.012873450294137001,
27,12799,,0.013518283143639565,
27,12849,,0.014891252852976322,
27,12899,,0.01397631037980318,
27,12949,,0.016284054145216942,
27,12999,,0.017589043825864792,
27,13049,,0.012488695792853832,
27,13099,,0.014993006363511086,
27,13131,,,0.012973902747035027
27,13131,0.01497340202331543,,
28,13149,,0.014425714500248432,
28,13199,,0.013971193693578243,
28,13249,,0.014155951328575611,
28,13299,,0.01861546002328396,
28,13349,,0.013950186781585217,
28,13399,,0.014795077033340931,
28,13449,,0.0140294898301363,
28,13499,,0.013763967901468277,
28,13549,,0.01164290215820074,
28,13599,,0.01746128499507904,
28,13600,,,0.010739791207015514
28,13600,0.014767426997423172,,
29,13649,,0.015057246200740337,
29,13699,,0.016471702605485916,
29,13749,,0.012885606847703457,
29,13799,,0.011140801943838596,
29,13849,,0.012992213480174541,
29,13899,,0.01403568685054779,
29,13949,,0.014046032913029194,
29,13999,,0.010576628148555756,
29,14049,,0.01485480461269617,
29,14069,,,0.010821543633937836
29,14069,0.013889245688915253,,
30,14099,,0.011397012509405613,
30,14149,,0.011767026968300343,
30,14199,,0.017005765810608864,
30,14249,,0.015505235642194748,
30,14299,,0.010980972088873386,
30,14349,,0.015859559178352356,
30,14399,,0.013969173654913902,
30,14449,,0.01029221247881651,
30,14499,,0.011916980147361755,
30,14538,,,0.009378037415444851
30,14538,0.013401983305811882,,
31,14549,,0.01165375392884016,
31,14599,,0.016994360834360123,
31,14649,,0.01633056066930294,
31,14699,,0.01302349753677845,
31,14749,,0.013357226736843586,
31,14799,,0.012210843153297901,
31,14849,,0.012410302646458149,
31,14899,,0.012732776813209057,
31,14949,,0.014877966605126858,
31,14999,,0.012922949157655239,
31,15007,,,0.01197919249534607
31,15007,0.013653331436216831,,
32,15049,,0.013700024224817753,
32,15099,,0.019702699035406113,
32,15149,,0.011414465494453907,
32,15199,,0.013774614781141281,
32,15249,,0.009475029073655605,
32,15299,,0.015134305693209171,
32,15349,,0.012687302194535732,
32,15399,,0.012375122867524624,
