epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.3923559188842773,
0,99,,2.639476776123047,
0,149,,2.3456978797912598,
0,199,,2.2966854572296143,
0,249,,1.8985527753829956,
0,299,,2.1358578205108643,
0,349,,1.793070673942566,
0,399,,1.7099648714065552,
0,449,,1.5262019634246826,
0,468,,,1.5980842113494873
0,468,2.456580877304077,,
1,499,,1.5909005403518677,
1,549,,1.5672417879104614,
1,599,,1.6057440042495728,
1,649,,1.4763569831848145,
1,699,,1.5675957202911377,
1,749,,1.5217902660369873,
1,799,,1.4368218183517456,
1,849,,1.5249558687210083,
1,899,,1.6513148546218872,
1,937,,,1.3984230756759644
1,937,1.5241966247558594,,
2,949,,1.3522839546203613,
2,999,,1.336527943611145,
2,1049,,1.1858339309692383,
2,1099,,1.2372922897338867,
2,1149,,1.2918126583099365,
2,1199,,1.1749026775360107,
2,1249,,1.3244258165359497,
2,1299,,1.167094349861145,
2,1349,,1.168542504310608,
2,1399,,1.145617961883545,
2,1406,,,1.3992125988006592
2,1406,1.2853119373321533,,
3,1449,,1.1082229614257812,
3,1499,,1.2298415899276733,
3,1549,,1.1413049697875977,
3,1599,,1.8172215223312378,
3,1649,,1.4258872270584106,
3,1699,,0.9904707670211792,
3,1749,,0.8625617027282715,
3,1799,,0.9629577398300171,
3,1849,,1.1053155660629272,
3,1875,,,0.9212790727615356
3,1875,1.1269463300704956,,
4,1899,,1.001465916633606,
4,1949,,1.00542414188385,
4,1999,,0.8356631398200989,
4,2049,,0.851241409778595,
4,2099,,0.7497618198394775,
4,2149,,1.2821441888809204,
4,2199,,0.8557720184326172,
4,2249,,0.8651205897331238,
4,2299,,1.0633224248886108,
4,2344,,,0.7520315051078796
4,2344,0.9017239809036255,,
5,2349,,0.7568874955177307,
5,2399,,0.9252116084098816,
5,2449,,1.138968586921692,
5,2499,,0.7573255300521851,
5,2549,,0.7536107301712036,
5,2599,,0.8074354529380798,
5,2649,,0.6304917931556702,
5,2699,,0.6989820599555969,
5,2749,,0.6695207953453064,
5,2799,,0.6666275262832642,
5,2813,,,0.6421675682067871
5,2813,0.8126335144042969,,
6,2849,,0.6587092876434326,
6,2899,,0.6802616119384766,
6,2949,,0.6687318086624146,
6,2999,,1.0628395080566406,
6,3049,,0.8945168256759644,
6,3099,,0.7448988556861877,
6,3149,,0.5785039067268372,
6,3199,,1.5080610513687134,
6,3249,,0.5752750039100647,
6,3282,,,0.6261306405067444
6,3282,0.8178280591964722,,
7,3299,,1.127225399017334,
7,3349,,0.7103155851364136,
7,3399,,0.5946260094642639,
7,3449,,0.5792487263679504,
7,3499,,0.5011351704597473,
7,3549,,0.6750829219818115,
7,3599,,0.5670668482780457,
7,3649,,0.7872753143310547,
7,3699,,0.7093666195869446,
7,3749,,0.6252400279045105,
7,3751,,,0.5844542384147644
7,3751,0.6911168098449707,,
8,3799,,0.4807794690132141,
8,3849,,0.6116300821304321,
8,3899,,0.7766429781913757,
8,3949,,0.5741376876831055,
8,3999,,0.6714050769805908,
8,4049,,0.4280475974082947,
8,4099,,0.445740669965744,
8,4149,,0.46383097767829895,
8,4199,,0.41730645298957825,
8,4220,,,1.2537000179290771
8,4220,0.5819364786148071,,
9,4249,,0.6080759763717651,
9,4299,,0.6571582555770874,
9,4349,,0.3968607783317566,
9,4399,,0.4064345061779022,
9,4449,,0.6044881343841553,
9,4499,,0.4003540575504303,
9,4549,,0.6792111992835999,
9,4599,,0.4382772445678711,
9,4649,,0.6440716981887817,
9,4689,,,0.5638375282287598
9,4689,0.5432851314544678,,
10,4699,,0.5264840126037598,
10,4749,,0.5703219771385193,
10,4799,,0.47371047735214233,
10,4849,,0.3491588830947876,
10,4899,,0.6269739270210266,
10,4949,,0.4662504494190216,
10,4999,,0.3367050886154175,
10,5049,,0.39973199367523193,
10,5099,,0.60226970911026,
10,5149,,0.4046892523765564,
10,5158,,,0.412013441324234
10,5158,0.46702471375465393,,
11,5199,,0.3318902850151062,
11,5249,,0.5968237519264221,
11,5299,,0.32916146516799927,
11,5349,,0.4870885908603668,
11,5399,,1.08889639377594,
11,5449,,0.3580508530139923,
11,5499,,0.2844719886779785,
11,5549,,0.3470304012298584,
11,5599,,0.355937659740448,
11,5627,,,0.39410659670829773
11,5627,0.4552735686302185,,
12,5649,,0.38357123732566833,
12,5699,,0.2649213373661041,
12,5749,,0.2955087423324585,
12,5799,,0.4109121263027191,
12,5849,,0.27105775475502014,
12,5899,,0.6097682118415833,
12,5949,,0.30048835277557373,
12,5999,,0.301120400428772,
12,6049,,0.22877708077430725,
12,6096,,,0.3130013048648834
12,6096,0.3458007276058197,,
13,6099,,0.5647758841514587,
13,6149,,0.326627254486084,
13,6199,,0.4021511971950531,
13,6249,,0.5205860733985901,
13,6299,,0.3130125105381012,
13,6349,,0.29331091046333313,
13,6399,,0.246103897690773,
13,6449,,0.2758089601993561,
13,6499,,0.22885200381278992,
13,6549,,0.7756576538085938,
13,6565,,,0.4506767988204956
13,6565,0.36577001214027405,,
14,6599,,0.3177953362464905,
14,6649,,0.4035469889640808,
14,6699,,0.2966815233230591,
14,6749,,0.28519368171691895,
14,6799,,0.37943941354751587,
14,6849,,0.30481433868408203,
14,6899,,0.29140472412109375,
14,6949,,0.26454874873161316,
14,6999,,0.3464066982269287,
14,7034,,,0.23117364943027496
14,7034,0.32842931151390076,,
15,7049,,0.2038031965494156,
15,7099,,0.24432188272476196,
15,7149,,0.22587038576602936,
15,7199,,0.19498781859874725,
15,7249,,0.18302589654922485,
15,7299,,0.4279228150844574,
15,7349,,0.22594477236270905,
15,7399,,0.18871553242206573,
15,7449,,0.20813517272472382,
15,7499,,0.5706411600112915,
15,7503,,,0.23866640031337738
15,7503,0.3262401819229126,,
16,7549,,0.27439039945602417,
16,7599,,0.750243067741394,
16,7649,,0.2432355284690857,
16,7699,,0.19158853590488434,
16,7749,,0.6927001476287842,
16,7799,,0.20695556700229645,
16,7849,,0.20376716554164886,
16,7899,,0.17529688775539398,
16,7949,,0.1513732373714447,
16,7972,,,0.2205786556005478
16,7972,0.2753203511238098,,
17,7999,,0.2148241102695465,
17,8049,,0.1619221568107605,
17,8099,,0.17896483838558197,
17,8149,,0.2213452309370041,
17,8199,,0.17462846636772156,
17,8249,,0.27536389231681824,
17,8299,,0.18002182245254517,
17,8349,,0.17652951180934906,
17,8399,,0.12879011034965515,
17,8441,,,0.14391465485095978
17,8441,0.252554327249527,,
18,8449,,0.12284534424543381,
18,8499,,0.25970032811164856,
18,8549,,0.29016199707984924,
18,8599,,0.16875913739204407,
18,8649,,0.29193153977394104,
18,8699,,0.15660838782787323,
18,8749,,0.16114585101604462,
18,8799,,0.19346903264522552,
18,8849,,0.357867568731308,
18,8899,,0.1424502581357956,
18,8910,,,0.19669239223003387
18,8910,0.19173619151115417,,
19,8949,,0.1658584326505661,
19,8999,,0.19976688921451569,
19,9049,,0.2604059875011444,
19,9099,,0.3961680233478546,
19,9149,,0.259358286857605,
19,9199,,0.17115117609500885,
19,9249,,0.11434756964445114,
19,9299,,0.12860660254955292,
19,9349,,0.10159372538328171,
19,9379,,,0.1556430160999298
19,9379,0.22080564498901367,,
20,9399,,0.29147204756736755,
20,9449,,0.16607487201690674,
20,9499,,0.12896393239498138,
20,9549,,0.12595419585704803,
20,9599,,0.09397716075181961,
20,9649,,0.16076792776584625,
20,9699,,0.16152992844581604,
20,9749,,0.15242449939250946,
20,9799,,0.5999816656112671,
20,9848,,,0.1168537363409996
20,9848,0.20938105881214142,,
21,9849,,0.12178757041692734,
21,9899,,0.17236018180847168,
21,9949,,0.12267039716243744,
21,9999,,0.11111770570278168,
21,10049,,0.14957092702388763,
21,10099,,0.11049187928438187,
21,10149,,0.23425360023975372,
21,10199,,0.10297783464193344,
21,10249,,0.12058349698781967,
21,10299,,0.110179603099823,
21,10317,,,0.1062929555773735
21,10317,0.16451042890548706,,
22,10349,,0.1185501366853714,
22,10399,,0.08184096217155457,
22,10449,,0.16704756021499634,
22,10499,,0.24352723360061646,
22,10549,,0.13205626606941223,
22,10599,,0.14127101004123688,
22,10649,,0.15819761157035828,
22,10699,,0.22530174255371094,
22,10749,,0.24919329583644867,
22,10786,,,0.1248536929488182
22,10786,0.1901942640542984,,
23,10799,,0.15231962502002716,
23,10849,,0.10141731798648834,
23,10899,,0.07766864448785782,
23,10949,,0.22921499609947205,
23,10999,,0.07806141674518585,
23,11049,,0.1066705510020256,
23,11099,,0.08966418355703354,
23,11149,,0.13475851714611053,
23,11199,,0.10899921506643295,
23,11249,,0.1679142564535141,
23,11255,,,0.14388824999332428
23,11255,0.14932020008563995,,
24,11299,,0.15937314927577972,
24,11349,,0.15559916198253632,
24,11399,,0.11395236104726791,
24,11449,,0.08655736595392227,
24,11499,,0.07216411083936691,
24,11549,,0.17786240577697754,
24,11599,,0.09079121798276901,
24,11649,,0.2356221079826355,
24,11699,,0.1109590232372284,
24,11724,,,0.1114211156964302
24,11724,0.159393772482872,,
25,11749,,0.13447511196136475,
25,11799,,0.08976556360721588,
25,11849,,0.11472664773464203,
25,11899,,0.07264796644449234,
25,11949,,0.08401111513376236,
25,11999,,0.08934983611106873,
25,12049,,0.14920444786548615,
25,12099,,0.24391670525074005,
25,12149,,0.16040033102035522,
25,12193,,,0.24961651861667633
25,12193,0.1668538749217987,,
26,12199,,0.14632083475589752,
26,12249,,0.1410050094127655,
26,12299,,0.2508677542209625,
26,12349,,0.11162276566028595,
26,12399,,0.09621063619852066,
26,12449,,0.0893734022974968,
26,12499,,0.12198526412248611,
26,12549,,0.23616912961006165,
26,12599,,0.12145426869392395,
26,12649,,0.10226025432348251,
26,12662,,,0.21158906817436218
26,12662,0.14742790162563324,,
27,12699,,0.08028461039066315,
27,12749,,0.07034804672002792,
27,12799,,0.44788217544555664,
27,12849,,0.19075043499469757,
27,12899,,0.09515054523944855,
27,12949,,0.10145779699087143,
27,12999,,0.1575021892786026,
